time,EGF_level,HRG_level,IGF1_level,HGF_level,BTC_level,isBxPc3,isBT20,isA431,isADRr,isIGROV1,isACHN,isHCC827,Cellline,pEGFR_au,pErbB2_au,pErbB3_au,pIGF1R_au,tEGFR_au,tErbB2_au,tErbB3_au,tIGF1R_au,pERK_au,pAKT_au,pS6_au,pMEK_au,pS6K1_au,pGSK3_au,FACS_EGFR,FACS_ErbB2,FACS_ErbB3,FACS_IGF1R,FACS_Met
0,0,10,0,0,0,1,0,0,0,0,0,0,BxPc3,2.346566238,2.343827146,NaN,176.4964452,29.80632714,2.7589509,0.660859926,2.256587328,0.207849544,0.17017937,0.642306724,0.451939878,0.510683657,0.950909932,,,,,
2,0,10,0,0,0,1,0,0,0,0,0,0,BxPc3,3.864421704,6.765824246,1.734640322,59.42395692,26.49338925,2.401073449,0.389884324,1.966250383,0.309356612,0.911370498,0.666665638,0.509995664,0.567100431,1.3856695,,,,,
4,0,10,0,0,0,1,0,0,0,0,0,0,BxPc3,9.034758216,6.011500868,1.590986148,53.52402222,31.7831174,2.750876584,0.477124686,2.400187038,0.666724422,1.062955806,0.729513715,0.743696901,0.699813696,1.440445906,,,,,
6,0,10,0,0,0,1,0,0,0,0,0,0,BxPc3,4.432760105,4.684666318,1.106233256,0,28.36890684,2.397614958,0.344802489,2.162095693,0.737744951,0.967965271,0.782481585,0.782501892,0.79264613,1.40001656,,,,,
8,0,10,0,0,0,1,0,0,0,0,0,0,BxPc3,7.063716182,3.231733381,0.927507938,0,29.07664951,2.371484165,0.348828849,1.964658411,0.676357807,0.826850799,0.914141191,0.807721698,0.871445819,1.368909483,,,,,
10,0,10,0,0,0,1,0,0,0,0,0,0,BxPc3,10.2524403,5.18396223,1.097741058,27.24175296,33.76592277,2.691144564,0.550794963,2.405888022,0.677310789,0.912965173,0.971782541,0.752895926,0.860259977,1.381964246,,,,,
15,0,10,0,0,0,1,0,0,0,0,0,0,BxPc3,3.410119593,3.374721933,0.340702965,56.10496884,27.05164501,2.717634637,0.487781273,2.18152151,0.768303574,0.958585342,1.035891256,0.880782948,0.941376298,1.410463674,,,,,
30,0,10,0,0,0,1,0,0,0,0,0,0,BxPc3,3.098141382,3.822037152,0.320797122,0,26.34117515,2.425033353,0.460938358,2.059562032,0.559594303,0.951611583,1.16110512,0.709440684,1.016538691,1.399150109,,,,,
60,0,10,0,0,0,1,0,0,0,0,0,0,BxPc3,3.05967447,3.209527244,0.449139378,0,26.18443241,2.763297124,0.523229071,2.27710122,0.358351214,0.861923508,1.079776377,0.59586947,1.050722635,1.356123777,,,,,
90,0,10,0,0,0,1,0,0,0,0,0,0,BxPc3,3.729512599,3.576985836,0.161392141,57.64179367,28.7031332,2.330616438,0.367626517,2.087614977,0.399629265,0.811625172,1.112286392,0.608222662,1.01853381,1.327814985,,,,,
120,0,10,0,0,0,1,0,0,0,0,0,0,BxPc3,3.509347869,2.28849269,0.208930861,0,35.3478191,2.987249333,0.402920974,2.42442233,0.436974071,0.760626618,1.158511477,0.631865483,1.161089542,1.312201251,,,,,
240,0,10,0,0,0,1,0,0,0,0,0,0,BxPc3,5.399098246,4.381964596,0.146137789,44.15052292,36.77448435,2.669135949,0.403900541,2.885985031,0.335429377,0.470055039,1.15079034,0.58236399,1.021336977,1.230600884,,,,,
0,0,2.5,2.5,0,0,1,0,0,0,0,0,0,BxPc3,0.632535821,2.149505273,0,0,32.93987675,3.087718387,0.510084777,2.480444117,0.229463225,0.186244992,0.637704129,0.457878671,0.521115881,0.939063921,,,,,
2,0,2.5,2.5,0,0,1,0,0,0,0,0,0,BxPc3,4.938607586,4.810005989,0.776808097,887.1044606,31.34039876,2.665141421,0.445470799,2.269122503,0.313472444,0.934403239,0.645811223,0.521098213,0.597643664,1.341089655,,,,,
4,0,2.5,2.5,0,0,1,0,0,0,0,0,0,BxPc3,3.333893575,4.814562524,1.207032171,1098.295234,34.79144831,2.814251227,0.485280854,2.514752095,0.661187454,1.065158331,0.658930428,0.736569409,0.670909115,1.365217274,,,,,
6,0,2.5,2.5,0,0,1,0,0,0,0,0,0,BxPc3,5.17240243,4.848923453,0.869774105,1148.855449,35.95360956,2.649806696,0.473156892,2.487765251,0.673880217,1.092076534,0.769132631,0.789794031,0.77708934,1.354802665,,,,,
8,0,2.5,2.5,0,0,1,0,0,0,0,0,0,BxPc3,4.259001826,2.918174131,0.305566151,930.2457113,31.42874721,2.374234964,0.382710771,2.087489775,0.709138518,0.997108265,0.900655258,0.785750139,0.827927945,1.30722818,,,,,
10,0,2.5,2.5,0,0,1,0,0,0,0,0,0,BxPc3,11.72781956,3.706778717,0.687159681,1069.862137,36.67870882,2.857203455,0.5183365,2.722526257,0.763459679,1.12497096,1.015449734,0.799501693,0.891474301,1.364514585,,,,,
15,0,2.5,2.5,0,0,1,0,0,0,0,0,0,BxPc3,3.891840425,3.348886493,0.342800678,736.3551729,28.95993978,2.898915703,0.501973827,2.483995527,0.735889367,0.95791128,0.984132015,0.890104638,0.838646328,1.325795921,,,,,
30,0,2.5,2.5,0,0,1,0,0,0,0,0,0,BxPc3,4.618792468,3.107174604,0.165663588,663.7381636,27.47744487,2.647091578,0.446802228,2.22712188,0.563766366,1.151056299,1.165009268,0.712188938,0.988119964,1.305410316,,,,,
60,0,2.5,2.5,0,0,1,0,0,0,0,0,0,BxPc3,6.054583576,3.95872006,0.262750411,803.8198994,27.97155396,2.79358435,0.48898807,2.235090546,0.398532367,1.154136383,1.119209393,0.625430613,1.118540114,1.325328424,,,,,
90,0,2.5,2.5,0,0,1,0,0,0,0,0,0,BxPc3,3.972249167,4.527674076,0.089875036,831.1086805,33.4420552,2.554849881,0.468431287,2.269495166,0.438164084,1.13997935,1.144489608,0.645938216,1.136222719,1.398348642,,,,,
120,0,2.5,2.5,0,0,1,0,0,0,0,0,0,BxPc3,3.564497284,2.198629555,0.563791831,875.2703683,35.03434713,3.22638991,1.269378991,2.543328553,0.450921254,1.06532954,1.14822854,0.656762601,1.17683066,1.35118365,,,,,
240,0,2.5,2.5,0,0,1,0,0,0,0,0,0,BxPc3,5.02585518,3.77619391,0.276165511,1155.131424,36.31301345,3.27787465,0.493270612,2.709573437,0.360370428,0.846223775,1.154833878,0.623636203,1.162734854,1.25231034,,,,,
0,0,0,0.15625,0,0,1,0,0,0,0,0,0,BxPc3,0.998141307,2.760818658,0,0,29.60816106,2.539826904,0.432399754,2.063890999,0.232480273,0.185107852,0.654255317,0.456067732,0.531138985,0.906308404,,,,,
2,0,0,0.15625,0,0,1,0,0,0,0,0,0,BxPc3,4.776044356,1.180605004,0,0,30.60141866,2.722478329,1.269002188,2.024509019,0.266407782,0.399368205,0.640273073,0.465016367,0.566537021,1.107393872,,,,,
4,0,0,0.15625,0,0,1,0,0,0,0,0,0,BxPc3,4.812438101,2.907333507,0,67.38236833,31.3325925,2.880231284,0.529852238,2.216453537,0.374158586,0.46771761,0.663128389,0.565890054,0.650231835,1.145663059,,,,,
6,0,0,0.15625,0,0,1,0,0,0,0,0,0,BxPc3,4.669846385,3.159024849,0,108.4314118,34.47590007,2.941317158,0.54448908,2.21465923,0.392247303,0.416136909,0.696119922,0.585439114,0.680452904,1.153643765,,,,,
8,0,0,0.15625,0,0,1,0,0,0,0,0,0,BxPc3,3.674428191,1.364711448,0,118.4773235,30.87837084,2.427100395,0.459091176,2.009408052,0.394889308,0.337443466,0.829266908,0.588254249,0.718227421,1.11608573,,,,,
10,0,0,0.15625,0,0,1,0,0,0,0,0,0,BxPc3,5.263508099,2.771241359,0.324062399,434.0892135,40.94474589,2.908684695,0.570306574,2.533038634,0.503810536,0.394414842,0.940610747,0.637391955,0.785687009,1.160518036,,,,,
15,0,0,0.15625,0,0,1,0,0,0,0,0,0,BxPc3,3.037335023,1.191386265,0,0,25.86999299,2.830026172,0.515743254,2.090081204,0.491887189,0.387974071,0.855112455,0.716638962,0.741014483,1.131198356,,,,,
30,0,0,0.15625,0,0,1,0,0,0,0,0,0,BxPc3,3.281057236,0.426411739,0,0,26.15856412,2.75685,0.462477962,2.033179469,0.462564936,0.410419007,1.082888109,0.664262989,0.897035166,1.181549842,,,,,
60,0,0,0.15625,0,0,1,0,0,0,0,0,0,BxPc3,3.745978771,2.896201049,0,0,26.72999765,2.837279438,0.523182218,2.154447637,0.346833504,0.436111611,1.064121748,0.559645803,0.930846506,1.106374805,,,,,
90,0,0,0.15625,0,0,1,0,0,0,0,0,0,BxPc3,3.22006875,3.034895455,0.046603673,49.82057991,30.13055297,2.629088137,0.553879097,2.485040145,0.335093647,0.389839199,1.084798079,0.548936389,0.912087735,1.105472909,,,,,
120,0,0,0.15625,0,0,1,0,0,0,0,0,0,BxPc3,2.783681589,0.54873469,0,12.52787404,35.29586078,3.25027171,0.547298686,2.514566294,0.349711672,0.31660012,1.101786215,0.553569973,0.902830447,1.041482186,,,,,
240,0,0,0.15625,0,0,1,0,0,0,0,0,0,BxPc3,4.352660676,2.587752334,0,131.3175632,38.3334738,3.531708717,0.578863229,2.771891763,0.236439585,0.162079498,0.954517366,0.53725924,0.660984867,0.955600991,,,,,
0,0,0,0.625,0,0,1,0,0,0,0,0,0,BxPc3,1.366880408,2.270438514,0,0,26.52474938,2.5759667,0.397575045,2.018860673,0.222762109,0.183046501,0.629183816,0.463301229,0.509476077,0.917412724,,,,,
2,0,0,0.625,0,0,1,0,0,0,0,0,0,BxPc3,5.610117115,1.811788821,0,261.4434512,24.89839588,2.489002365,0.417442152,1.925421637,0.269716662,0.580181314,0.626411321,0.490296797,0.551007266,1.197104024,,,,,
4,0,0,0.625,0,0,1,0,0,0,0,0,0,BxPc3,4.945057926,3.153710875,0,407.424151,26.79850847,2.791291666,0.489962904,2.151455974,0.43104405,0.637313838,0.677003873,0.610720464,0.65361752,1.223775543,,,,,
6,0,0,0.625,0,0,1,0,0,0,0,0,0,BxPc3,6.166270691,3.321411624,0,414.0728034,29.06125508,2.871297487,0.501026386,2.198121282,0.469259421,0.573789206,0.728897558,0.625403237,0.724961397,1.264624278,,,,,
8,0,0,0.625,0,0,1,0,0,0,0,0,0,BxPc3,2.164652782,0.508352502,0,310.2764723,27.68063804,2.405311114,0.415549085,1.885984462,0.467559921,0.518044975,0.888088565,0.638562727,0.791969478,1.220236703,,,,,
10,0,0,0.625,0,0,1,0,0,0,0,0,0,BxPc3,5.36452912,1.363183361,0.532744019,806.431472,33.40906478,2.901378512,0.592363593,2.488541488,0.538138183,0.60391115,0.954199134,0.666632246,0.852177879,1.235681187,,,,,
15,0,0,0.625,0,0,1,0,0,0,0,0,0,BxPc3,1.618783218,4.72632379,0,221.2194797,26.11056077,2.821668176,0.443048991,2.023035414,0.538724366,0.511541581,0.871150995,0.712668192,0.737038189,1.192146973,,,,,
30,0,0,0.625,0,0,1,0,0,0,0,0,0,BxPc3,2.666156329,0.33601693,0,206.3513292,25.72448525,2.782675531,0.453140294,2.069942127,0.489667367,0.608862708,1.119561382,0.673572678,0.941032074,1.21318386,,,,,
60,0,0,0.625,0,0,1,0,0,0,0,0,0,BxPc3,2.652508109,2.607686842,0,223.5108884,27.18761903,2.64900537,0.432529818,2.000184657,0.360671108,0.642189311,1.125027289,0.578488833,1.012833092,1.223589439,,,,,
90,0,0,0.625,0,0,1,0,0,0,0,0,0,BxPc3,2.870563273,2.303448957,0,328.4125622,28.21341042,2.494984389,0.489307962,2.019420829,0.361914047,0.603599935,1.130134004,0.565264008,1.018440161,1.195431125,,,,,
120,0,0,0.625,0,0,1,0,0,0,0,0,0,BxPc3,3.141199868,0.547764789,0,291.7790161,34.24666778,3.161244965,0.495952938,2.439544945,0.393001732,0.536064353,1.122352712,0.590224888,1.023539812,1.204697373,,,,,
240,0,0,0.625,0,0,1,0,0,0,0,0,0,BxPc3,5.286931121,2.844092224,0.175415702,431.6548301,39.42916335,3.539953843,0.525460363,2.586911042,0.289330124,0.358456669,1.105806532,0.570299905,0.975406493,1.039682403,,,,,
0,0,0,2.5,0,0,1,0,0,0,0,0,0,BxPc3,0.968237151,0.545822826,0,0,24.04699851,2.465438307,0.32837613,1.879752857,0.236318104,0.1773642,0.65030512,0.4580864,0.527739838,0.938147695,,,,,
2,0,0,2.5,0,0,1,0,0,0,0,0,0,BxPc3,6.979526227,1.175931182,0,809.763584,25.47469525,2.539849856,0.441750525,1.965556648,0.288200361,0.713635827,0.646872872,0.48553012,0.571094752,1.260909054,,,,,
4,0,0,2.5,0,0,1,0,0,0,0,0,0,BxPc3,4.447665493,2.818160042,0.330998756,1347.579208,29.9702223,2.88724701,0.483307399,2.043671608,0.478363557,0.823276474,0.680387953,0.640965186,0.672674347,1.320461453,,,,,
6,0,0,2.5,0,0,1,0,0,0,0,0,0,BxPc3,4.700359251,1.793127316,0.091449904,1257.306615,30.67662879,2.516988271,0.43389108,1.979795477,0.532003827,0.801441967,0.758970056,0.680046937,0.748258995,1.380389455,,,,,
8,0,0,2.5,0,0,1,0,0,0,0,0,0,BxPc3,0.757848294,0,0,923.9136794,28.46089146,2.414677817,0.355034345,1.801706013,0.54452232,0.692721691,0.913820219,0.682928958,0.828040015,1.287402805,,,,,
10,0,0,2.5,0,0,1,0,0,0,0,0,0,BxPc3,8.216562335,2.439553213,0,1192.26641,31.80527119,3.115639409,0.514068181,2.377434016,0.68292044,0.796468431,1.017532195,0.738922095,0.902104682,1.339031786,,,,,
15,0,0,2.5,0,0,1,0,0,0,0,0,0,BxPc3,1.771805217,1.417604232,0,625.5543038,23.93040459,2.770572118,0.428974983,1.846483794,0.666621726,0.673129067,0.940781732,0.830323037,0.806677869,1.271555399,,,,,
30,0,0,2.5,0,0,1,0,0,0,0,0,0,BxPc3,2.169865378,0,0.463208599,717.7577122,24.71015826,2.664872445,0.455759872,1.906087808,0.553353566,0.792012754,1.152666281,0.738942655,0.976327518,1.289708662,,,,,
60,0,0,2.5,0,0,1,0,0,0,0,0,0,BxPc3,3.59551615,0.467615936,0.096444707,894.6393149,26.04292455,2.545047578,0.43321707,1.87350158,0.379196956,0.758483043,1.114091181,0.601724502,1.035605313,1.270783867,,,,,
90,0,0,2.5,0,0,1,0,0,0,0,0,0,BxPc3,3.087739306,0.624183176,0.072645687,889.2573154,29.77872354,2.732458569,0.426955136,1.855943351,0.400121141,0.731569827,1.131953337,0.599959337,1.042153912,1.257116027,,,,,
120,0,0,2.5,0,0,1,0,0,0,0,0,0,BxPc3,2.897303939,0.468652138,0,877.4725129,32.29677701,3.177152126,0.44016281,2.370429383,0.402276605,0.637907557,1.124580923,0.614504639,1.070644123,1.283727812,,,,,
240,0,0,2.5,0,0,1,0,0,0,0,0,0,BxPc3,4.470804731,2.462194284,0,1166.378875,38.15418488,3.615702949,0.478123795,2.544845062,0.314886179,0.455619288,1.129447178,0.587150203,1.029197407,1.202633762,,,,,
0,0,0,10,0,0,1,0,0,0,0,0,0,BxPc3,0.274399168,2.321621658,0,0,24.01936516,2.519541796,0.389811781,1.97979778,0.223808908,0.182914044,0.6413513,0.450824536,0.579595476,0.913467956,,,,,
2,0,0,10,0,0,1,0,0,0,0,0,0,BxPc3,5.690005891,2.351724159,0,1349.260474,24.4225155,2.528339255,0.44073781,1.896344389,0.304562179,0.880302185,0.641219599,0.510190433,0.593479073,1.303024815,,,,,
4,0,0,10,0,0,1,0,0,0,0,0,0,BxPc3,5.345968056,2.270085439,0.326715934,2001.06759,28.6936942,2.711143854,0.496449905,2.080875317,0.519706246,0.859125789,0.621559306,0.632795779,0.665297677,1.322714481,,,,,
6,0,0,10,0,0,1,0,0,0,0,0,0,BxPc3,3.77836932,1.944667576,0,1593.885971,27.70781478,2.657658789,0.468927605,2.01422894,0.541830878,0.835673585,0.75301893,0.682470652,0.758408873,1.334171603,,,,,
8,0,0,10,0,0,1,0,0,0,0,0,0,BxPc3,1.761390635,0,0,1228.02634,25.56738904,2.285787085,0.496682424,1.745374404,0.590304593,0.722415087,0.895347262,0.706648321,0.792310698,1.236579317,,,,,
10,0,0,10,0,0,1,0,0,0,0,0,0,BxPc3,4.445482111,3.09509108,0,1398.478894,37.12092766,3.130721933,0.737443356,2.223622097,0.649462474,0.818833722,0.962852475,0.735558986,0.873608139,1.299513572,,,,,
15,0,0,10,0,0,1,0,0,0,0,0,0,BxPc3,1.519634843,1.646909452,0,856.5855285,23.34133857,2.386913393,0.607078643,1.851593031,0.62921807,0.717351587,0.925565459,0.789959977,0.80847016,1.266730866,,,,,
30,0,0,10,0,0,1,0,0,0,0,0,0,BxPc3,1.085962851,0.465540643,0,857.359546,24.49317089,2.419018384,0.682198849,1.730856975,0.537882943,0.788172791,1.165697527,0.703526685,0.975609227,1.269227615,,,,,
60,0,0,10,0,0,1,0,0,0,0,0,0,BxPc3,2.95696964,1.516458285,0.094219007,1179.66554,25.14416495,2.526845583,0.455283756,1.898697851,0.36735249,0.763863796,1.094328317,0.591744663,1.075813307,1.274785951,,,,,
90,0,0,10,0,0,1,0,0,0,0,0,0,BxPc3,2.397602257,2.370912384,0,1053.471551,28.83721787,2.6587655,0.530089802,1.856569777,0.391152248,0.743122811,1.114584203,0.587844095,1.075374631,1.237040509,,,,,
120,0,0,10,0,0,1,0,0,0,0,0,0,BxPc3,3.493264494,0.466578773,0,1279.14224,31.36379709,2.828681234,0.451718303,2.059791077,0.410625745,0.695887248,1.112607101,0.61887726,1.076348158,1.269405379,,,,,
240,0,0,10,0,0,1,0,0,0,0,0,0,BxPc3,3.43237835,2.35237318,0,1696.661688,34.89029579,3.352204453,0.464426109,2.34989352,0.334456569,0.497190342,1.148490495,0.599552419,1.000896109,1.195990727,,,,,
0,0,0,0,0,0,1,0,0,0,0,0,0,BxPc3,NaN,1.428642306,NaN,NaN,29.0184174,3.202587459,0.568113682,2.594638645,0.229835015,0.181126592,0.676043057,0.462968467,0.522312374,0.919512097,49.14207944,5.849160083,2.08265158,4.070282154,8.657357672
2,0,0,0,0,0,1,0,0,0,0,0,0,BxPc3,1.254238784,4.068778562,0,61.32535404,23.38933126,2.568155366,0.509461989,2.18903202,0.240006555,0.307278121,0.67316704,0.45609631,0.561707608,1.035334719,,,,,
4,0,0,0,0,0,1,0,0,0,0,0,0,BxPc3,1.925711843,2.496974983,0,32.67685142,27.66690544,3.071483821,0.616801822,2.682854221,0.361495134,0.341302214,0.710676328,0.543414003,0.640815383,1.084874638,,,,,
6,0,0,0,0,0,1,0,0,0,0,0,0,BxPc3,2.038663093,3.735653047,0.137261155,76.81204896,28.2567403,2.802298858,0.552808647,2.5042953,0.356012513,0.257943006,0.702077074,0.558574368,0.641082815,1.052499989,,,,,
8,0,0,0,0,0,1,0,0,0,0,0,0,BxPc3,2.296625973,2.343922046,0.107133714,173.7091093,27.37805192,2.594201171,0.539448391,2.244504025,0.334984611,0.19428654,0.782110352,0.531844293,0.628525946,1.028521346,,,,,
10,0,0,0,0,0,1,0,0,0,0,0,0,BxPc3,2.582098481,4.476772193,0.092155813,131.3148821,32.85361276,2.963516816,0.656549505,2.571812837,0.33203795,0.203441095,0.823219044,0.516844124,0.626005441,0.961581982,,,,,
15,0,0,0,0,0,1,0,0,0,0,0,0,BxPc3,NaN,1.615382572,NaN,NaN,23.87898365,2.870734192,1.407518189,2.546709035,0.36304686,0.230940547,0.874905137,0.575401279,0.671362246,0.966915438,,,,,
30,0,0,0,0,0,1,0,0,0,0,0,0,BxPc3,0.377067622,3.044581001,0,0,22.08563111,2.586602343,0.561106813,2.11451299,0.355834292,0.244262882,0.968379276,0.578747939,0.653216545,0.980720188,,,,,
60,0,0,0,0,0,1,0,0,0,0,0,0,BxPc3,1.127792179,1.945092192,0,21.08449789,24.96029047,2.757209548,0.539976157,2.364969277,0.246429326,0.229630896,0.957218835,0.487183799,0.694813745,0.96031231,,,,,
90,0,0,0,0,0,1,0,0,0,0,0,0,BxPc3,1.830313337,3.113712062,0.124750834,147.6105288,28.71624846,2.732078595,0.571358318,2.371440933,0.248008428,0.203504192,0.965680294,0.467208728,0.625640325,0.936052372,,,,,
120,0,0,0,0,0,1,0,0,0,0,0,0,BxPc3,1.77658064,1.995172322,0.113966114,172.3787478,29.63625551,2.895954566,0.54439933,2.339207777,0.281952086,0.191156376,0.976821415,0.48866117,0.648156229,0.965566547,,,,,
240,0,0,0,0,0,1,0,0,0,0,0,0,BxPc3,2.545173375,3.900949525,0,103.2566391,32.76310855,3.055261255,0.805575339,2.611811022,0.233172469,0.129124232,0.836283366,0.486230882,0.570773394,0.95769342,,,,,
