time,EGF_level,HRG_level,IGF1_level,HGF_level,BTC_level,isBxPc3,isBT20,isA431,isADRr,isIGROV1,isACHN,isHCC827,Cellline,pEGFR_au,pErbB2_au,pErbB3_au,pIGF1R_au,tEGFR_au,tErbB2_au,tErbB3_au,tIGF1R_au,pERK_au,pAKT_au,pS6_au,pMEK_au,pS6K1_au,pGSK3_au,FACS_EGFR,FACS_ErbB2,FACS_ErbB3,FACS_IGF1R,FACS_Met
60,0,10,0,0,0,0,0,0,0,1,0,0,IGROV1,0,1081.663951,125.3748956,345.5295707,518.5547594,725.4668841,0,13.0815698,0.481993016,23.24329555,13.5035007,8.884258727,NaN,NaN,,,,,
120,0,10,0,0,0,0,0,0,0,1,0,0,IGROV1,0,306.0910782,0,31.34531767,493.8613851,497.465661,0,8.027938387,0.244801335,21.06002603,19.31501496,7.79099955,NaN,NaN,,,,,
240,0,10,0,0,0,0,0,0,0,1,0,0,IGROV1,0,304.8546521,0,0,546.1660841,549.364173,0,9.582540224,0.325128059,15.09710958,12.17933787,7.791773393,NaN,NaN,,,,,
0,0,0,0.15625,0,0,0,0,0,0,1,0,0,IGROV1,0,362.6988989,61.88238949,393.8212447,579.7593974,875.9054436,4.305629616,8.622645009,0.156757997,13.11265301,4.683494679,7.48168366,NaN,NaN,,,,,
5,0,0,0.15625,0,0,0,0,0,0,1,0,0,IGROV1,0,272.2846934,71.50063568,340.4342701,584.0927671,979.2150772,8.232834265,15.11860167,0.16613402,14.20137065,4.259914859,7.621738864,NaN,NaN,,,,,
10,0,0,0.15625,0,0,0,0,0,0,1,0,0,IGROV1,0,303.3981509,107.5436523,448.9967976,577.5671217,1034.607984,4.783226558,13.3677221,0.154313905,14.88946193,3.953433945,7.551210694,NaN,NaN,,,,,
15,0,0,0.15625,0,0,0,0,0,0,1,0,0,IGROV1,0,219.3570939,0,0,572.5520402,943.9668524,3.483199617,10.98032622,0.15665253,13.2799222,4.979332105,8.228188182,NaN,NaN,,,,,
30,0,0,0.15625,0,0,0,0,0,0,1,0,0,IGROV1,0,402.5285527,0,212.9864501,501.6119225,942.7552714,4.691504191,12.81996074,0.155006957,13.32165695,4.142999677,7.275828072,NaN,NaN,,,,,
60,0,0,0.15625,0,0,0,0,0,0,1,0,0,IGROV1,596.9842888,570.230382,161.5433316,389.7219639,528.3531813,863.288631,10.5687894,17.48457087,0.147369643,13.33411206,4.381009623,7.944873464,NaN,NaN,,,,,
120,0,0,0.15625,0,0,0,0,0,0,1,0,0,IGROV1,0,0,0,397.8307294,500.3201978,617.296949,0,2.928500543,0.108373206,14.44797767,5.500092218,7.793514424,NaN,NaN,,,,,
240,0,0,0.15625,0,0,0,0,0,0,1,0,0,IGROV1,0,333.6674609,27.3945858,31.47040861,554.8857264,725.1603958,7.776712309,9.578566241,0.137000689,10.97475908,4.112631419,7.310399564,NaN,NaN,,,,,
0,0,0,0.625,0,0,0,0,0,0,1,0,0,IGROV1,0,187.5971295,0,0,538.1006369,868.7955649,5.688576912,8.824063308,0.200681773,19.20309752,4.775412573,8.649690615,NaN,NaN,,,,,
5,0,0,0.625,0,0,0,0,0,0,1,0,0,IGROV1,0,83.31617934,73.20234472,138.9989849,468.9998431,745.9196576,1.362828444,6.122762605,0.209992019,13.21399577,3.922520212,7.816965782,NaN,NaN,,,,,
10,0,0,0.625,0,0,0,0,0,0,1,0,0,IGROV1,815.3045762,558.8099382,99.32639655,281.7881676,587.478574,997.0213858,7.7328585,13.41368796,3.767145281,14.29452538,4.228271474,5.253648601,NaN,NaN,,,,,
15,0,0,0.625,0,0,0,0,0,0,1,0,0,IGROV1,0,474.8782015,161.4489468,312.6885742,500.0506894,856.9743185,2.636674273,10.07713447,0.191466508,15.42648744,5.183790472,8.367261262,NaN,NaN,,,,,
30,0,0,0.625,0,0,0,0,0,0,1,0,0,IGROV1,0,371.7048055,122.5153998,345.8510715,569.6318383,1045.824861,5.171928318,12.51928751,0.168659625,14.43362709,4.348008907,7.478129767,NaN,NaN,,,,,
60,0,0,0.625,0,0,0,0,0,0,1,0,0,IGROV1,0,819.9308187,211.4710753,345.5560049,522.5400127,928.9819411,8.578348999,14.76115986,0.713905879,15.29447877,5.031179739,6.132235109,NaN,NaN,,,,,
120,0,0,0.625,0,0,0,0,0,0,1,0,0,IGROV1,0,0,0,105.9110735,523.294358,601.8485622,64.02202084,0,0.180023239,13.93074245,5.942379608,7.738658431,NaN,NaN,,,,,
240,0,0,0.625,0,0,0,0,0,0,1,0,0,IGROV1,0,238.5337961,0,0,603.1143138,647.892551,0,5.279134347,0.168458268,12.0146407,4.212434693,7.032985773,NaN,NaN,,,,,
0,0,0,2.5,0,0,0,0,0,0,1,0,0,IGROV1,623.9777316,1168.317818,0,158.9567979,423.6759312,703.4207466,5.206111187,8.268071201,0.158365998,15.8843985,5.319577685,9.628861552,NaN,NaN,,,,,
5,0,0,2.5,0,0,0,0,0,0,1,0,0,IGROV1,0,388.7883415,101.6889982,322.0399597,580.8604548,904.3767051,8.430319887,9.175361781,0.232704671,19.36373535,5.075193266,9.089677069,NaN,NaN,,,,,
10,0,0,2.5,0,0,0,0,0,0,1,0,0,IGROV1,1064.912261,636.8778537,192.5362582,570.4469449,562.5557552,992.803923,12.68012979,13.48809705,0.139924942,16.12439739,3.794952279,7.577152548,NaN,NaN,,,,,
15,0,0,2.5,0,0,0,0,0,0,1,0,0,IGROV1,1402.847614,457.0322536,70.60093808,462.793096,490.6899129,834.7397441,10.71138074,10.71002147,0.148703733,12.64070461,4.746352945,7.942531649,NaN,NaN,,,,,
30,0,0,2.5,0,0,0,0,0,0,1,0,0,IGROV1,0,316.587035,42.31680102,396.2291818,446.1677399,825.2439585,5.387557929,7.730372043,0.134985848,12.61940448,3.950031952,7.506694379,NaN,NaN,,,,,
60,0,0,2.5,0,0,0,0,0,0,1,0,0,IGROV1,0,756.4082648,90.21764562,578.7556992,432.4131141,835.3647222,7.401186017,13.86241737,0.134257006,13.92316693,4.169107506,7.921914503,NaN,NaN,,,,,
120,0,0,2.5,0,0,0,0,0,0,1,0,0,IGROV1,0,0,30.40759874,0,468.242477,614.5421689,0,0,0.125285425,14.7092222,5.66752361,7.246581218,NaN,NaN,,,,,
240,0,0,2.5,0,0,0,0,0,0,1,0,0,IGROV1,0,83.48044304,0,0,527.6337747,667.8049028,4.172376961,4.100583565,0.117910312,11.90362626,4.296369628,6.740737425,NaN,NaN,,,,,
0,0,0,10,0,0,0,0,0,0,1,0,0,IGROV1,0,148.6219018,0,0,536.0148157,832.7625333,4.86783283,13.17579639,0.316223432,7.206383211,0.535078537,0.807340124,NaN,NaN,,,,,
5,0,0,10,0,0,0,0,0,0,1,0,0,IGROV1,816.7966568,490.2067873,239.8590159,475.2190804,487.1805564,777.8464062,13.14796119,14.79989176,0.682137043,11.98879896,1.139084308,1.613813638,NaN,NaN,,,,,
10,0,0,10,0,0,0,0,0,0,1,0,0,IGROV1,146.9617791,721.180484,342.7045252,629.9500505,570.7969326,960.6398278,17.228427,20.48197271,1.412743268,15.71349856,4.38091657,4.860302757,NaN,NaN,,,,,
15,0,0,10,0,0,0,0,0,0,1,0,0,IGROV1,0,429.2494193,84.80109192,382.4553479,532.1256547,760.4649959,10.42081696,15.44675257,0.181438958,15.2271775,6.458845628,7.275650363,NaN,NaN,,,,,
