time,EGF_level,HRG_level,IGF1_level,HGF_level,BTC_level,isBxPc3,isBT20,isA431,isADRr,isIGROV1,isACHN,isHCC827,Cellline,pEGFR_au,pErbB2_au,pErbB3_au,pIGF1R_au,tEGFR_au,tErbB2_au,tErbB3_au,tIGF1R_au,pERK_au,pAKT_au,pS6_au,pMEK_au,pS6K1_au,pGSK3_au,FACS_EGFR,FACS_ErbB2,FACS_ErbB3,FACS_IGF1R,FACS_Met
90,0,0.625,0,0,0,0,0,0,0,0,0,0,H322M,5.298500318,5.946350383,2.643274741,422.6148194,16.89437463,7.887380321,0.822966885,10.21985641,0.184058215,0.669777356,1.052620942,0.193639504,0.912018338,0.902963333,,,,,
120,0,0.625,0,0,0,0,0,0,0,0,0,0,H322M,4.865249958,4.444989982,2.399168516,397.8311663,17.12722198,8.402800362,0.777283162,9.403465457,0.186735976,0.689383958,1.049072995,0.19503624,0.964796827,0.89584316,,,,,
240,0,0.625,0,0,0,0,0,0,0,0,0,0,H322M,7.797914174,5.962856462,2.328726163,441.4834399,18.98147821,8.869272689,0.848947336,10.97540276,0.140577674,0.539982205,1.088701934,0.17968345,0.893390792,0.853352537,,,,,
0,0,2.5,0,0,0,0,0,0,0,0,0,0,H322M,5.714434769,2.771246815,0.678657183,323.9915493,17.44868437,9.107161781,0.879792664,11.79208758,0.101304082,0.188443744,0.310349957,0.160982268,0.408380621,0.605348981,,,,,
2,0,2.5,0,0,0,0,0,0,0,0,0,0,H322M,5.054795724,8.768667075,4.260649195,333.97391,15.24741878,7.799541774,0.634258743,10.74078467,0.580471237,0.687772223,0.448288495,0.305814851,0.483739047,0.869972969,,,,,
4,0,2.5,0,0,0,0,0,0,0,0,0,0,H322M,4.147150023,8.50803379,4.38692195,410.4423154,18.5667215,8.737200386,0.702816418,12.0011489,1.007831824,0.900135902,0.415281759,0.381389379,0.550004735,0.894935467,,,,,
6,0,2.5,0,0,0,0,0,0,0,0,0,0,H322M,4.03874601,6.942736764,3.755588132,429.0709322,17.52220221,8.115804849,0.625431566,11.13027708,0.723853317,0.935036515,0.594335779,0.312230422,0.673818036,0.904464738,,,,,
8,0,2.5,0,0,0,0,0,0,0,0,0,0,H322M,4.058938464,7.962681379,4.672079746,449.956035,18.22386329,8.910999429,0.719389035,11.94864061,0.334333704,0.85107031,0.618682236,0.238135936,0.701717376,0.88031678,,,,,
10,0,2.5,0,0,0,0,0,0,0,0,0,0,H322M,5.390213039,7.716095436,4.153403607,455.7128576,18.37783371,8.393990926,0.690916736,11.51530978,0.204669262,0.844403337,0.790466302,0.207724638,0.758801465,0.896249536,,,,,
15,0,2.5,0,0,0,0,0,0,0,0,0,0,H322M,3.398263033,5.997913906,3.320120228,419.0529578,15.16242885,6.874320988,0.579807367,9.418020294,0.249183607,0.786529933,0.895198982,0.212217013,0.829263917,0.854621154,,,,,
30,0,2.5,0,0,0,0,0,0,0,0,0,0,H322M,4.413767029,6.039630639,3.361574641,370.9807044,16.10839283,7.096912736,0.572968514,8.996714905,0.22968826,0.851693238,1.175525923,0.20285162,0.926208586,0.878280884,,,,,
60,0,2.5,0,0,0,0,0,0,0,0,0,0,H322M,5.363963926,6.536761984,3.513864486,431.5463608,15.57368576,7.062841798,0.629060418,8.826938042,0.230849021,0.838646704,1.035133891,0.200093605,0.9629737,0.872289301,,,,,
