time,nExpID,input_bmp2,input_dcf,input_dorso,input_il6,input_noggin,HAMP_qpcr_scaled,SOCS3_qpcr_scaled,ID1_qpcr_scaled,ID3_qpcr_scaled,SMAD6_qpcr_scaled,Experiment
60,19,0,0,0,10,0,1.333816e-01,8.804241e-01,2.736168e-01,1.586872e-01,NaN,NaN
60,19,0,0,0,10,0,1.443910e-01,8.855230e-01,2.600166e-01,1.646960e-01,NaN,NaN
90,19,0,0,0,10,0,1.730096e-01,2.793473e-01,2.590925e-01,2.439014e-01,NaN,NaN
90,19,0,0,0,10,0,1.853517e-01,2.508714e-01,2.612166e-01,2.594924e-01,NaN,NaN
120,19,0,0,0,10,0,1.525109e-01,3.997056e-02,1.639492e-01,1.436144e-01,NaN,NaN
120,19,0,0,0,10,0,1.496055e-01,3.904179e-02,1.640411e-01,1.443562e-01,NaN,NaN
180,19,0,0,0,10,0,1.103896e-01,3.649351e-02,1.616883e-01,1.928571e-01,NaN,NaN
180,19,0,0,0,10,0,1.137185e-01,4.127561e-02,1.635581e-01,2.260331e-01,NaN,NaN
30,19,0,500,0,0,0,2.996085e-02,2.557633e-03,1.495232e-01,1.871850e-01,NaN,NaN
30,19,0,500,0,0,0,3.225919e-02,2.457017e-03,1.485773e-01,1.832646e-01,NaN,NaN
60,19,0,500,0,0,0,7.500106e-02,3.707499e-03,3.212811e-01,2.861743e-01,NaN,NaN
60,19,0,500,0,0,0,7.340529e-02,4.792621e-03,3.196854e-01,2.787273e-01,NaN,NaN
90,19,0,500,0,0,0,2.297795e-01,6.558754e-03,7.584953e-01,6.157198e-01,NaN,NaN
90,19,0,500,0,0,0,2.062088e-01,6.786423e-03,7.348111e-01,5.801545e-01,NaN,NaN
120,19,0,500,0,0,0,3.318714e-01,9.557896e-03,9.115401e-01,6.796726e-01,NaN,NaN
120,19,0,500,0,0,0,3.453492e-01,1.080323e-02,9.032209e-01,6.968969e-01,NaN,NaN
180,19,0,500,0,0,0,5.244944e-01,4.783583e-03,5.779151e-01,3.491773e-01,NaN,NaN
180,19,0,500,0,0,0,5.172979e-01,3.468359e-03,5.616377e-01,3.448652e-01,NaN,NaN
30,19,0,0,10,0,0,2.733556e-02,8.902865e-04,7.962422e-02,1.818191e-01,NaN,NaN
30,19,0,0,10,0,0,2.823346e-02,1.303083e-03,7.700035e-02,1.651888e-01,NaN,NaN
60,19,0,0,10,0,0,2.204286e-02,9.796825e-04,4.292914e-02,1.074929e-01,NaN,NaN
60,19,0,0,10,0,0,2.309947e-02,1.347469e-03,4.042407e-02,1.038101e-01,NaN,NaN
90,19,0,0,10,0,0,2.071295e-02,1.297893e-03,2.346875e-02,4.889324e-02,NaN,NaN
90,19,0,0,10,0,0,2.116201e-02,1.931034e-03,2.213194e-02,4.541015e-02,NaN,NaN
120,19,0,0,10,0,0,1.664706e-02,1.929412e-03,1.894118e-02,2.235294e-02,NaN,NaN
120,19,0,0,10,0,0,1.709052e-02,1.783359e-03,1.832896e-02,1.882434e-02,NaN,NaN
180,19,0,0,10,0,0,1.084155e-02,2.699895e-03,1.692680e-02,1.210057e-02,NaN,NaN
180,19,0,0,10,0,0,1.071978e-02,1.420201e-03,1.625037e-02,1.112946e-02,NaN,NaN
30,19,25,0,0,0,0,3.050184e-02,2.107035e-03,1.645494e-01,1.986633e-01,NaN,NaN
30,19,25,0,0,0,0,3.020343e-02,2.004087e-03,1.762459e-01,1.989873e-01,NaN,NaN
60,19,25,0,0,0,0,1.870720e-01,5.688515e-03,8.551861e-01,7.711946e-01,NaN,NaN
60,19,25,0,0,0,0,1.804325e-01,6.413694e-03,8.263506e-01,7.581198e-01,NaN,NaN
90,19,25,0,0,0,0,7.182782e-01,8.165043e-03,1.264661e+00,1.025235e+00,NaN,NaN
90,19,25,0,0,0,0,7.686311e-01,8.120216e-03,1.252125e+00,1.047570e+00,NaN,NaN
120,19,25,0,0,0,0,1.771313e+00,1.174757e-02,1.523513e+00,2.230203e+00,NaN,NaN
120,19,25,0,0,0,0,1.761542e+00,1.302807e-02,1.550524e+00,2.247801e+00,NaN,NaN
180,19,25,0,0,0,0,2.551171e+00,7.653514e-03,1.098421e+00,1.514758e+00,NaN,NaN
180,19,25,0,0,0,0,2.582124e+00,7.631808e-03,1.110402e+00,1.515786e+00,NaN,NaN
30,19,0,500,0,10,0,7.419496e-02,1.341246e-01,2.860809e-01,2.372378e-01,NaN,NaN
30,19,0,500,0,10,0,7.420064e-02,1.351184e-01,2.748172e-01,2.351214e-01,NaN,NaN
60,19,0,500,0,10,0,5.573510e-01,1.579257e+00,6.512995e-01,2.685890e-01,NaN,NaN
60,19,0,500,0,10,0,5.585594e-01,1.579415e+00,6.456002e-01,2.709215e-01,NaN,NaN
90,19,0,500,0,10,0,1.301492e+00,2.438585e+00,9.087611e-01,3.945576e-01,NaN,NaN
90,19,0,500,0,10,0,1.350439e+00,2.436359e+00,9.327774e-01,3.981706e-01,NaN,NaN
120,19,0,500,0,10,0,1.391856e+00,1.128532e+00,7.899725e-01,4.106603e-01,NaN,NaN
120,19,0,500,0,10,0,1.395700e+00,1.077929e+00,7.850810e-01,4.050021e-01,NaN,NaN
180,19,0,500,0,10,0,1.872418e+00,1.507661e-01,6.687208e-01,3.398318e-01,NaN,NaN
180,19,0,500,0,10,0,1.906773e+00,1.483046e-01,6.480537e-01,3.364894e-01,NaN,NaN
30,19,0,0,10,10,0,3.256360e-02,1.111386e-01,1.244752e-01,1.761546e-01,NaN,NaN
30,19,0,0,10,10,0,3.247148e-02,9.641702e-02,1.246772e-01,1.706692e-01,NaN,NaN
60,19,0,0,10,10,0,3.211995e-02,3.986917e-01,5.312146e-02,6.569990e-02,NaN,NaN
60,19,0,0,10,10,0,2.861340e-02,4.001316e-01,5.369287e-02,6.554862e-02,NaN,NaN
90,19,0,0,10,10,0,3.339104e-02,7.436018e-01,4.831044e-02,4.641591e-02,NaN,NaN
90,19,0,0,10,10,0,3.245092e-02,7.387593e-01,4.831582e-02,4.687356e-02,NaN,NaN
120,19,0,0,10,10,0,2.418890e-02,4.401199e-01,2.548684e-02,2.171101e-02,NaN,NaN
120,19,0,0,10,10,0,2.441889e-02,4.119568e-01,2.668764e-02,1.874702e-02,NaN,NaN
180,19,0,0,10,10,0,2.728783e-02,1.508180e-01,2.300613e-02,1.265337e-02,NaN,NaN
180,19,0,0,10,10,0,3.015990e-02,1.418538e-01,2.313111e-02,1.373809e-02,NaN,NaN
30,19,0,500,10,10,0,2.726336e-02,4.516290e-03,1.006451e-01,1.382278e-01,NaN,NaN
30,19,0,500,10,10,0,2.788548e-02,3.911713e-03,1.032796e-01,1.452369e-01,NaN,NaN
60,19,0,500,10,10,0,3.846169e-02,3.424515e-01,7.635359e-02,1.196586e-01,NaN,NaN
60,19,0,500,10,10,0,3.912952e-02,3.638871e-01,7.872557e-02,1.300430e-01,NaN,NaN
90,19,0,500,10,10,0,4.080816e-02,7.641528e-01,4.560912e-02,7.041408e-02,NaN,NaN
90,19,0,500,10,10,0,4.302825e-02,7.421387e-01,4.460727e-02,6.513451e-02,NaN,NaN
120,19,0,500,10,10,0,3.804433e-02,1.102219e+00,3.357450e-02,8.025373e-02,NaN,NaN
120,19,0,500,10,10,0,3.787639e-02,1.065111e+00,3.268073e-02,8.053279e-02,NaN,NaN
180,19,0,500,10,10,0,5.949502e-02,1.303470e+00,2.594034e-02,6.414105e-02,NaN,NaN
180,19,0,500,10,10,0,5.549003e-02,1.292144e+00,2.584287e-02,6.296741e-02,NaN,NaN
30,19,25,0,0,10,0,5.176485e-02,2.400007e-01,2.512948e-01,1.703534e-01,NaN,NaN
30,19,25,0,0,10,0,5.227833e-02,2.258999e-01,2.474827e-01,1.669070e-01,NaN,NaN
60,19,25,0,0,10,0,5.591620e-01,1.202239e+00,1.032796e+00,5.736857e-01,NaN,NaN
60,19,25,0,0,10,0,5.577964e-01,1.203579e+00,1.062469e+00,5.943188e-01,NaN,NaN
90,19,25,0,0,10,0,1.923359e+00,2.857784e-01,1.557375e+00,1.152458e+00,NaN,NaN
90,19,25,0,0,10,0,1.930218e+00,2.641351e-01,1.484783e+00,1.109680e+00,NaN,NaN
120,19,25,0,0,10,0,2.798662e+00,8.924525e-02,1.490309e+00,1.602949e+00,NaN,NaN
120,19,25,0,0,10,0,2.833897e+00,8.845194e-02,1.442711e+00,1.511412e+00,NaN,NaN
180,19,25,0,0,10,0,3.413871e+00,4.166931e-02,1.094447e+00,1.295263e+00,NaN,NaN
180,19,25,0,0,10,0,3.472468e+00,3.670895e-02,1.289774e+00,1.319538e+00,NaN,NaN
0,20,0,0,0,0,0,2.062356e-02,2.246883e-03,1.568476e-01,2.626791e-01,NaN,NaN
0,20,0,0,0,0,0,2.098701e-02,2.043905e-03,1.594574e-01,2.509674e-01,NaN,NaN
60,20,0,0,0,0,0,1.559459e-02,2.167040e-03,1.633719e-01,1.809242e-01,NaN,NaN
60,20,0,0,0,0,0,1.653265e-02,3.711126e-03,1.604434e-01,1.827660e-01,NaN,NaN
90,20,0,0,0,0,0,2.333372e-02,3.908110e-03,2.189691e-01,3.011544e-01,NaN,NaN
90,20,0,0,0,0,0,2.051269e-02,3.091109e-03,2.176277e-01,2.949054e-01,NaN,NaN
180,20,0,0,0,0,0,1.752837e-02,1.674184e-03,1.870816e-01,2.696672e-01,NaN,NaN
180,20,0,0,0,0,0,1.836275e-02,1.870176e-03,1.695023e-01,2.802439e-01,NaN,NaN
240,20,0,0,0,0,0,1.301374e-02,3.219735e-03,1.892437e-01,3.447864e-01,NaN,NaN
240,20,0,0,0,0,0,1.268442e-02,3.482747e-03,1.908130e-01,3.214843e-01,NaN,NaN
360,20,0,0,0,0,0,4.060078e-03,4.150169e-03,1.621629e-01,2.510522e-01,NaN,NaN
360,20,0,0,0,0,0,3.323699e-03,2.572254e-03,1.618497e-01,2.329480e-01,NaN,NaN
60,20,0,0,0,10,0,7.670745e-02,6.289207e-01,2.489980e-01,1.638567e-01,NaN,NaN
60,20,0,0,0,10,0,7.502139e-02,5.560214e-01,2.580935e-01,1.585076e-01,NaN,NaN
90,20,0,0,0,10,0,8.529254e-02,1.648025e-01,2.262421e-01,1.973293e-01,NaN,NaN
90,20,0,0,0,10,0,8.248395e-02,1.525588e-01,2.153342e-01,1.810267e-01,NaN,NaN
180,20,0,0,0,10,0,6.256452e-02,3.765593e-02,2.183165e-01,2.344338e-01,NaN,NaN
180,20,0,0,0,10,0,6.215497e-02,2.955880e-02,2.118751e-01,2.385447e-01,NaN,NaN
240,20,0,0,0,10,0,2.501907e-02,4.318264e-02,1.837559e-01,1.978910e-01,NaN,NaN
240,20,0,0,0,10,0,2.792017e-02,4.216810e-02,1.791784e-01,1.978878e-01,NaN,NaN
360,20,0,0,0,10,0,1.702198e-02,5.094437e-02,1.483344e-01,1.969687e-01,NaN,NaN
360,20,0,0,0,10,0,1.764520e-02,4.796512e-02,1.416586e-01,1.795585e-01,NaN,NaN
60,20,0,500,0,0,0,5.113729e-02,3.757602e-03,3.266006e-01,3.085189e-01,NaN,NaN
60,20,0,500,0,0,0,4.920155e-02,2.808333e-03,3.209524e-01,2.942064e-01,NaN,NaN
90,20,0,500,0,0,0,7.595758e-02,3.958352e-03,5.639506e-01,3.965994e-01,NaN,NaN
90,20,0,500,0,0,0,8.390824e-02,3.387122e-03,5.750409e-01,3.887492e-01,NaN,NaN
180,20,0,500,0,0,0,3.242651e-01,2.756253e-03,6.735257e-01,4.580245e-01,NaN,NaN
180,20,0,500,0,0,0,3.211918e-01,1.913186e-03,6.758992e-01,4.182475e-01,NaN,NaN
240,20,0,500,0,0,0,2.671446e-01,3.814517e-03,6.550180e-01,4.257617e-01,NaN,NaN
240,20,0,500,0,0,0,2.763688e-01,4.421901e-03,6.317919e-01,4.184095e-01,NaN,NaN
360,20,0,500,0,0,0,2.542511e-01,1.179319e-02,6.150213e-01,2.853192e-01,NaN,NaN
360,20,0,500,0,0,0,2.702133e-01,1.011668e-02,6.076537e-01,2.910994e-01,NaN,NaN
60,20,0,0,10,0,0,1.587570e-02,1.406916e-03,2.852152e-02,6.131305e-02,NaN,NaN
60,20,0,0,10,0,0,1.657692e-02,8.833378e-04,2.879452e-02,5.672864e-02,NaN,NaN
90,20,0,0,10,0,0,1.325286e-02,1.450452e-03,2.348701e-02,4.535423e-02,NaN,NaN
90,20,0,0,10,0,0,1.522429e-02,1.522429e-03,2.316740e-02,4.412838e-02,NaN,NaN
180,20,0,0,10,0,0,7.579618e-03,1.789809e-03,2.859873e-02,2.331210e-02,NaN,NaN
180,20,0,0,10,0,0,7.161887e-03,3.174458e-03,2.813137e-02,2.284061e-02,NaN,NaN
240,20,0,0,10,0,0,6.951349e-03,2.042721e-03,2.603707e-02,2.121991e-02,NaN,NaN
240,20,0,0,10,0,0,6.063373e-03,2.641718e-03,2.635429e-02,1.899521e-02,NaN,NaN
360,20,0,0,10,0,0,3.829126e-03,2.842732e-03,3.760627e-02,2.068687e-02,NaN,NaN
360,20,0,0,10,0,0,3.397014e-03,3.979560e-03,3.670740e-02,2.035401e-02,NaN,NaN
60,20,25,0,0,0,0,1.265832e-01,4.083685e-03,1.188782e+00,1.023673e+00,NaN,NaN
60,20,25,0,0,0,0,1.331886e-01,6.706161e-03,1.261786e+00,1.036301e+00,NaN,NaN
90,20,25,0,0,0,0,6.730378e-01,7.586972e-03,2.080299e+00,2.123128e+00,NaN,NaN
90,20,25,0,0,0,0,6.591640e-01,6.530036e-03,2.082219e+00,2.230069e+00,NaN,NaN
180,20,25,0,0,0,0,1.758579e+00,6.881046e-03,1.581108e+00,2.129656e+00,NaN,NaN
180,20,25,0,0,0,0,1.886484e+00,6.296448e-03,1.592487e+00,2.204982e+00,NaN,NaN
240,20,25,0,0,0,0,8.445028e-01,2.263835e-03,1.057403e+00,9.651460e-01,NaN,NaN
240,20,25,0,0,0,0,8.958792e-01,4.938261e-03,1.099819e+00,1.026983e+00,NaN,NaN
360,20,25,0,0,0,0,4.256381e-01,2.981784e-03,9.733285e-01,1.096926e+00,NaN,NaN
360,20,25,0,0,0,0,4.458461e-01,2.967312e-03,9.291583e-01,1.049050e+00,NaN,NaN
60,20,0,500,0,10,0,3.680118e-01,1.480047e+00,7.144229e-01,2.792089e-01,NaN,NaN
60,20,0,500,0,10,0,3.838710e-01,1.548387e+00,7.217742e-01,2.919355e-01,NaN,NaN
90,20,0,500,0,10,0,6.499214e-01,1.626713e+00,8.706350e-01,3.734566e-01,NaN,NaN
90,20,0,500,0,10,0,6.454047e-01,1.609751e+00,8.650530e-01,3.535434e-01,NaN,NaN
180,20,0,500,0,10,0,1.016592e+00,2.093376e-01,1.056720e+00,5.477556e-01,NaN,NaN
180,20,0,500,0,10,0,1.008693e+00,2.043585e-01,1.034893e+00,5.593660e-01,NaN,NaN
240,20,0,500,0,10,0,9.231229e-01,8.093133e-02,8.569771e-01,5.009571e-01,NaN,NaN
240,20,0,500,0,10,0,9.405342e-01,8.921244e-02,8.684134e-01,4.880503e-01,NaN,NaN
360,20,0,500,0,10,0,7.902971e-01,1.429508e-01,8.774622e-01,2.969425e-01,NaN,NaN
360,20,0,500,0,10,0,7.698235e-01,1.378521e-01,9.011112e-01,3.115100e-01,NaN,NaN
60,20,0,0,10,10,0,2.088338e-02,6.164934e-01,7.472647e-02,9.207369e-02,NaN,NaN
60,20,0,0,10,10,0,2.131662e-02,6.108157e-01,7.170728e-02,8.670062e-02,NaN,NaN
90,20,0,0,10,10,0,2.620863e-02,6.904671e-01,4.368105e-02,4.613332e-02,NaN,NaN
90,20,0,0,10,10,0,2.483214e-02,6.506941e-01,4.452924e-02,4.391611e-02,NaN,NaN
180,20,0,0,10,10,0,1.949736e-02,1.015031e-01,2.818720e-02,1.949736e-02,NaN,NaN
180,20,0,0,10,10,0,1.992909e-02,1.063381e-01,2.848076e-02,1.940856e-02,NaN,NaN
240,20,0,0,10,10,0,1.576201e-02,6.755148e-02,3.359797e-02,2.269493e-02,NaN,NaN
240,20,0,0,10,10,0,1.548896e-02,7.533539e-02,3.495562e-02,2.127471e-02,NaN,NaN
360,20,0,0,10,10,0,8.512639e-03,1.806060e-01,5.642499e-02,2.576799e-02,NaN,NaN
360,20,0,0,10,10,0,8.332782e-03,1.860206e-01,6.161564e-02,2.746297e-02,NaN,NaN
60,20,0,500,10,10,0,3.463589e-02,5.937581e-01,9.270959e-02,1.432311e-01,NaN,NaN
60,20,0,500,10,10,0,3.884870e-02,6.021025e-01,9.214786e-02,1.445046e-01,NaN,NaN
90,20,0,500,10,10,0,5.865249e-02,1.890102e+00,7.314610e-02,1.601925e-01,NaN,NaN
90,20,0,500,10,10,0,6.259469e-02,1.640182e+00,7.205084e-02,1.564867e-01,NaN,NaN
180,20,0,500,10,10,0,6.203238e-02,1.029583e+00,3.474843e-02,6.949686e-02,NaN,NaN
180,20,0,500,10,10,0,5.786176e-02,1.039799e+00,3.406871e-02,6.728112e-02,NaN,NaN
240,20,0,500,10,10,0,4.455154e-02,1.033199e+00,4.041874e-02,9.588087e-02,NaN,NaN
240,20,0,500,10,10,0,4.592305e-02,9.668010e-01,3.750521e-02,1.016808e-01,NaN,NaN
360,20,0,500,10,10,0,6.394936e-02,3.287792e-01,4.935301e-02,8.526581e-02,NaN,NaN
360,20,0,500,10,10,0,6.279222e-02,3.092965e-01,4.729151e-02,7.750353e-02,NaN,NaN
60,20,25,0,0,10,0,4.167927e-01,8.665987e-01,1.485598e+00,1.017910e+00,NaN,NaN
60,20,25,0,0,10,0,4.139028e-01,8.651814e-01,1.495033e+00,9.620817e-01,NaN,NaN
90,20,25,0,0,10,0,1.045775e+00,3.579498e-01,1.747637e+00,1.375650e+00,NaN,NaN
90,20,25,0,0,10,0,1.057403e+00,3.534138e-01,1.795455e+00,1.362559e+00,NaN,NaN
180,20,25,0,0,10,0,2.076181e+00,3.551562e-02,1.574247e+00,1.711138e+00,NaN,NaN
180,20,25,0,0,10,0,2.135190e+00,3.540129e-02,1.658939e+00,1.706564e+00,NaN,NaN
240,20,25,0,0,10,0,1.521129e+00,5.646364e-02,1.190449e+00,1.231784e+00,NaN,NaN
240,20,25,0,0,10,0,1.526117e+00,4.947831e-02,1.188765e+00,1.172700e+00,NaN,NaN
360,20,25,0,0,10,0,7.119667e-01,6.221233e-02,1.042523e+00,9.408131e-01,NaN,NaN
360,20,25,0,0,10,0,7.076155e-01,6.397738e-02,1.030508e+00,8.931070e-01,NaN,NaN
60,20,25,0,10,10,0,3.055120e-02,8.513143e-01,9.062378e-02,1.153394e-01,NaN,NaN
60,20,25,0,10,10,0,3.464109e-02,8.272500e-01,9.158840e-02,1.070993e-01,NaN,NaN
90,20,25,0,10,10,0,2.267457e-02,5.641519e-01,3.938215e-02,4.442697e-02,NaN,NaN
90,20,25,0,10,10,0,2.330096e-02,5.797892e-01,3.910843e-02,4.539859e-02,NaN,NaN
180,20,25,0,10,10,0,2.152481e-02,9.478814e-02,4.423446e-02,4.397116e-02,NaN,NaN
180,20,25,0,10,10,0,1.932194e-02,9.755376e-02,4.097258e-02,4.078377e-02,NaN,NaN
240,20,25,0,10,10,0,1.808201e-02,6.439864e-02,5.409783e-02,4.816930e-02,NaN,NaN
240,20,25,0,10,10,0,1.808779e-02,5.147451e-02,5.641479e-02,4.940278e-02,NaN,NaN
360,20,25,0,10,10,0,7.247365e-03,1.073684e-01,6.623935e-02,4.121560e-02,NaN,NaN
360,20,25,0,10,10,0,7.598568e-03,1.170983e-01,6.692552e-02,4.230924e-02,NaN,NaN
0,21,0,0,0,0,0,7.298971e-02,2.040264e-03,2.597744e-01,3.793166e-01,NaN,NaN
0,21,0,0,0,0,0,7.090588e-02,3.462845e-03,2.654848e-01,3.666219e-01,NaN,NaN
60,21,0,0,0,0,0,6.924211e-02,1.796674e-03,2.235660e-01,2.470993e-01,NaN,NaN
60,21,0,0,0,0,0,6.508332e-02,3.610462e-03,2.356301e-01,2.479817e-01,NaN,NaN
120,21,0,0,0,0,0,8.745101e-02,3.166330e-03,3.449792e-01,4.487142e-01,NaN,NaN
120,21,0,0,0,0,0,9.014919e-02,3.497063e-03,3.406308e-01,4.870476e-01,NaN,NaN
240,21,0,0,0,0,0,5.520182e-02,2.152871e-03,1.494696e-01,2.076438e-01,NaN,NaN
240,21,0,0,0,0,0,4.859105e-02,2.785308e-03,1.670317e-01,2.156228e-01,NaN,NaN
360,21,0,0,0,0,0,2.051331e-02,2.532443e-03,1.348169e-01,2.352687e-01,NaN,NaN
360,21,0,0,0,0,0,2.043483e-02,2.584873e-03,1.364091e-01,2.388487e-01,NaN,NaN
60,21,0,0,0,10,0,3.562837e-01,8.444387e-01,4.100733e-01,3.308349e-01,NaN,NaN
60,21,0,0,0,10,0,3.516566e-01,8.301401e-01,4.023874e-01,3.303266e-01,NaN,NaN
120,21,0,0,0,10,0,3.401841e-01,5.704950e-02,4.099113e-01,4.352666e-01,NaN,NaN
120,21,0,0,0,10,0,3.192810e-01,4.565883e-02,5.310321e-01,3.788360e-01,NaN,NaN
240,21,0,0,0,10,0,1.484545e-01,7.162279e-02,2.118298e-01,1.879556e-01,NaN,NaN
240,21,0,0,0,10,0,1.382347e-01,7.042147e-02,2.012663e-01,2.003969e-01,NaN,NaN
360,21,0,0,0,10,0,5.225550e-02,7.838325e-02,1.600919e-01,1.548663e-01,NaN,NaN
360,21,0,0,0,10,0,5.029297e-02,8.016998e-02,1.593441e-01,1.673113e-01,NaN,NaN
60,21,0,500,0,0,0,2.251539e-01,3.092329e-03,5.376206e-01,3.844190e-01,NaN,NaN
60,21,0,500,0,0,0,2.084174e-01,3.061780e-03,5.366435e-01,3.748185e-01,NaN,NaN
120,21,0,500,0,0,0,6.934015e-01,3.840378e-03,8.356378e-01,6.151716e-01,NaN,NaN
120,21,0,500,0,0,0,6.752110e-01,4.572858e-03,8.324030e-01,6.537758e-01,NaN,NaN
240,21,0,500,0,0,0,1.333032e+00,6.416890e-03,6.531477e-01,4.239731e-01,NaN,NaN
240,21,0,500,0,0,0,1.332871e+00,5.099681e-03,6.915477e-01,4.017930e-01,NaN,NaN
360,21,0,500,0,0,0,9.664821e-01,8.058884e-03,7.036924e-01,3.941845e-01,NaN,NaN
360,21,0,500,0,0,0,9.036107e-01,8.502921e-03,7.268173e-01,3.620055e-01,NaN,NaN
60,21,0,0,10,0,0,7.001744e-02,1.500869e-03,5.545936e-02,9.462753e-02,NaN,NaN
60,21,0,0,10,0,0,7.125253e-02,1.111971e-03,5.721794e-02,1.000414e-01,NaN,NaN
120,21,0,0,10,0,0,5.961080e-02,2.564389e-03,3.182992e-02,3.908444e-02,NaN,NaN
120,21,0,0,10,0,0,6.210231e-02,1.625951e-03,3.071241e-02,3.726138e-02,NaN,NaN
240,21,0,0,10,0,0,3.353443e-02,2.188662e-03,3.264206e-02,2.648938e-02,NaN,NaN
240,21,0,0,10,0,0,3.684231e-02,2.854539e-03,3.289140e-02,2.706379e-02,NaN,NaN
360,21,0,0,10,0,0,1.870067e-02,2.451779e-03,2.561094e-02,3.123285e-02,NaN,NaN
360,21,0,0,10,0,0,2.027906e-02,3.401389e-03,2.633854e-02,2.948947e-02,NaN,NaN
60,21,10,0,0,0,0,1.326219e-01,3.645164e-03,4.498287e-01,4.769735e-01,NaN,NaN
60,21,10,0,0,0,0,1.407401e-01,2.604683e-03,4.559186e-01,4.479896e-01,NaN,NaN
120,21,10,0,0,0,0,5.886568e-01,2.255832e-03,7.656655e-01,8.768105e-01,NaN,NaN
120,21,10,0,0,0,0,5.936855e-01,3.326323e-03,8.126334e-01,8.505282e-01,NaN,NaN
240,21,10,0,0,0,0,6.790583e-01,3.092854e-03,3.920278e-01,4.947425e-01,NaN,NaN
240,21,10,0,0,0,0,5.878052e-01,3.899861e-03,3.781170e-01,4.414191e-01,NaN,NaN
360,21,10,0,0,0,0,2.507082e-01,3.028185e-03,4.029859e-01,4.921524e-01,NaN,NaN
360,21,10,0,0,0,0,2.572337e-01,2.583719e-03,3.761759e-01,4.928416e-01,NaN,NaN
60,21,0,500,0,10,0,1.640239e+00,1.628222e+00,9.132465e-01,4.187716e-01,NaN,NaN
60,21,0,500,0,10,0,1.654409e+00,1.611675e+00,1.019506e+00,3.992558e-01,NaN,NaN
120,21,0,500,0,10,0,3.146850e+00,5.158771e-01,1.182549e+00,6.230208e-01,NaN,NaN
120,21,0,500,0,10,0,3.152630e+00,5.227979e-01,1.196098e+00,6.297338e-01,NaN,NaN
240,21,0,500,0,10,0,3.085597e+00,4.036902e-02,6.494147e-01,3.257605e-01,NaN,NaN
240,21,0,500,0,10,0,2.830991e+00,3.569358e-02,6.508830e-01,3.205424e-01,NaN,NaN
360,21,0,500,0,10,0,2.326147e+00,9.510442e-02,9.469271e-01,3.849465e-01,NaN,NaN
360,21,0,500,0,10,0,2.380462e+00,9.789956e-02,9.424356e-01,3.863173e-01,NaN,NaN
60,21,0,0,10,10,0,8.755262e-02,4.896308e-01,9.419168e-02,1.253123e-01,NaN,NaN
60,21,0,0,10,10,0,9.380165e-02,5.041322e-01,9.421488e-02,1.219008e-01,NaN,NaN
120,21,0,0,10,10,0,8.479623e-02,4.977170e-01,4.313547e-02,4.244420e-02,NaN,NaN
120,21,0,0,10,10,0,8.382710e-02,5.102519e-01,4.287027e-02,4.177687e-02,NaN,NaN
240,21,0,0,10,10,0,4.590552e-02,1.151889e-01,3.566179e-02,2.167761e-02,NaN,NaN
240,21,0,0,10,10,0,4.437884e-02,1.109471e-01,3.422292e-02,2.338424e-02,NaN,NaN
360,21,0,0,10,10,0,3.010540e-02,2.048907e-01,3.034702e-02,2.749595e-02,NaN,NaN
360,21,0,0,10,10,0,2.920104e-02,1.981330e-01,3.127672e-02,5.142024e-02,NaN,NaN
60,21,0,500,10,10,0,7.858807e-02,3.788508e-01,1.174125e-01,1.352591e-01,NaN,NaN
60,21,0,500,10,10,0,8.023442e-02,3.750421e-01,1.155868e-01,1.297277e-01,NaN,NaN
120,21,0,500,10,10,0,1.024033e-01,1.280041e+00,6.186865e-02,8.426936e-02,NaN,NaN
120,21,0,500,10,10,0,1.075583e-01,1.311406e+00,6.441997e-02,8.972781e-02,NaN,NaN
240,21,0,500,10,10,0,8.830669e-02,5.308610e-01,3.037138e-02,3.419970e-02,NaN,NaN
240,21,0,500,10,10,0,8.860234e-02,5.270961e-01,2.986878e-02,3.513974e-02,NaN,NaN
360,21,0,500,10,10,0,7.433708e-02,3.107463e-01,3.072887e-02,4.926992e-02,NaN,NaN
360,21,0,500,10,10,0,7.190461e-02,2.980143e-01,3.049448e-02,5.067975e-02,NaN,NaN
60,21,10,0,0,10,0,5.447492e-01,8.756929e-01,6.709855e-01,4.520622e-01,NaN,NaN
60,21,10,0,0,10,0,5.412540e-01,8.701832e-01,6.671405e-01,4.310308e-01,NaN,NaN
120,21,10,0,0,10,0,1.253052e+00,5.984129e-02,8.956112e-01,8.996274e-01,NaN,NaN
120,21,10,0,0,10,0,1.272938e+00,5.576679e-02,8.971180e-01,8.769126e-01,NaN,NaN
240,21,10,0,0,10,0,1.309904e+00,4.811891e-02,4.603969e-01,3.415848e-01,NaN,NaN
240,21,10,0,0,10,0,1.297746e+00,4.859273e-02,4.568299e-01,3.666278e-01,NaN,NaN
360,21,10,0,0,10,0,5.616377e-01,6.700239e-02,4.182723e-01,4.340375e-01,NaN,NaN
360,21,10,0,0,10,0,5.401688e-01,6.502032e-02,3.971241e-01,4.151297e-01,NaN,NaN
60,21,10,0,10,10,0,7.769841e-02,5.903343e-01,9.592932e-02,1.189350e-01,NaN,NaN
60,21,10,0,10,10,0,7.771121e-02,6.115734e-01,1.002429e-01,1.236942e-01,NaN,NaN
120,21,10,0,10,10,0,6.456893e-02,4.005374e-01,3.611661e-02,3.139205e-02,NaN,NaN
