t, stateA_obs, stateB_obs, stateC_obs, stateD_obs, stateE_obs, stateF_obs, stateG_obs, stateH_obs, donor_obs, Pdonor_obs, Pparticle_obs, 
186.622, 4.8, 5.8, 3.80062, 6.04984, 6.04984, 3.35753e-22, 6.90955, 8.18089, 0.587608, 0.695726, 1.184, 
187.458, 4.8, 5.8, 3.80062, 6.04984, 6.04984, 3.30893e-22, 6.90955, 8.18089, 0.587608, 0.695726, 1.184, 
187.492, 4.8, 5.8, 3.80062, 6.04984, 6.04984, 3.3062e-22, 6.90955, 8.18089, 0.587608, 0.695726, 1.184, 
188.294, 4.8, 5.8, 3.80062, 6.04984, 6.04984, 3.22119e-22, 6.90955, 8.18089, 0.587608, 0.695726, 1.184, 
188.395, 4.8, 5.8, 3.80062, 6.04984, 6.04984, 3.20785e-22, 6.90955, 8.18089, 0.587608, 0.695726, 1.184, 
189.13, 4.8, 5.8, 3.80062, 6.04985, 6.04984, 3.09053e-22, 6.90955, 8.18089, 0.587608, 0.695726, 1.184, 
189.298, 4.8, 5.8, 3.80062, 6.04985, 6.04985, 3.05891e-22, 6.90955, 8.18089, 0.587608, 0.695726, 1.184, 
189.967, 4.8, 5.8, 3.80062, 6.04985, 6.04985, 2.91304e-22, 6.90955, 8.18089, 0.587608, 0.695726, 1.184, 
190.201, 4.8, 5.8, 3.80062, 6.04985, 6.04985, 2.8544e-22, 6.90955, 8.18089, 0.587608, 0.695726, 1.184, 
190.803, 4.8, 5.8, 3.80062, 6.04985, 6.04985, 2.68469e-22, 6.90955, 8.18089, 0.587608, 0.695726, 1.184, 
191.104, 4.8, 5.8, 3.80062, 6.04985, 6.04985, 2.58923e-22, 6.90955, 8.18089, 0.587608, 0.695726, 1.184, 
191.639, 4.8, 5.8, 3.80062, 6.04985, 6.04985, 2.40132e-22, 6.90955, 8.18089, 0.587608, 0.695726, 1.184, 
192.007, 4.8, 5.8, 3.80062, 6.04985, 6.04985, 2.25811e-22, 6.90955, 8.18089, 0.587608, 0.695726, 1.184, 
192.475, 4.8, 5.8, 3.80062, 6.04985, 6.04985, 2.05865e-22, 6.90955, 8.18089, 0.587608, 0.695726, 1.184, 
192.91, 4.8, 5.8, 3.80062, 6.04985, 6.04985, 1.85558e-22, 6.90955, 8.18089, 0.587608, 0.695726, 1.184, 
193.311, 4.8, 5.8, 3.80062, 6.04985, 6.04985, 1.6523e-22, 6.90955, 8.18089, 0.587608, 0.695726, 1.184, 
193.813, 4.8, 5.8, 3.80062, 6.04985, 6.04985, 1.37603e-22, 6.90955, 8.18089, 0.587608, 0.695726, 1.184, 
194.147, 4.8, 5.8, 3.80062, 6.04985, 6.04985, 1.17772e-22, 6.90955, 8.18089, 0.587608, 0.695726, 1.184, 
194.716, 4.8, 5.8, 3.80062, 6.04985, 6.04985, 8.13666e-23, 6.90955, 8.18089, 0.587608, 0.695726, 1.184, 
194.983, 4.8, 5.8, 3.80062, 6.04985, 6.04985, 6.30264e-23, 6.90955, 8.18089, 0.587608, 0.695726, 1.184, 
195.619, 4.8, 5.8, 3.80062, 6.04985, 6.04985, 3.42624e-23, 6.90955, 8.18089, 0.587608, 0.695726, 1.184, 
195.819, 4.8, 5.8, 3.80062, 6.04985, 6.04985, 2.83127e-23, 6.90955, 8.18089, 0.587608, 0.695726, 1.184, 
196.522, 4.8, 5.8, 3.80062, 6.04985, 6.04985, 8.30761e-24, 6.90955, 8.18089, 0.587608, 0.695726, 1.184, 
196.656, 4.8, 5.8, 3.80062, 6.04985, 6.04985, 4.6621e-24, 6.90955, 8.18089, 0.587608, 0.695726, 1.184, 
197.425, 4.8, 5.8, 3.80062, 6.04985, 6.04985, -1.50708e-23, 6.90955, 8.18089, 0.587608, 0.695726, 1.184, 
197.492, 4.8, 5.8, 3.80062, 6.04985, 6.04985, -1.66775e-23, 6.90955, 8.18089, 0.587608, 0.695726, 1.184, 
198.328, 4.8, 5.8, 3.80062, 6.04985, 6.04985, -3.50423e-23, 6.90955, 8.18089, 0.587608, 0.695726, 1.184, 
199.164, 4.8, 5.8, 3.80062, 6.04985, 6.04985, -4.97301e-23, 6.90955, 8.18089, 0.587608, 0.695726, 1.184, 
199.231, 4.8, 5.8, 3.80062, 6.04985, 6.04985, -5.07243e-23, 6.90955, 8.18089, 0.587608, 0.695726, 1.184, 
200, 4.8, 5.8, 3.80062, 6.04985, 6.04985, -6.00007e-23, 6.90955, 8.18089, 0.587608, 0.695726, 1.184, 
200.134, 4.8, 5.8, 3.80062, 6.04985, 6.04985, -6.11826e-23, 6.90955, 8.18089, 0.587608, 0.695726, 1.184, 
201.037, 4.8, 5.8, 3.80062, 6.04985, 6.04985, -6.54305e-23, 6.90955, 8.18089, 0.587608, 0.695726, 1.184, 
201.94, 4.8, 5.8, 3.80062, 6.04985, 6.04985, -6.24296e-23, 6.90955, 8.18089, 0.587608, 0.695726, 1.184, 
202.843, 4.8, 5.8, 3.80062, 6.04985, 6.04985, -5.10897e-23, 6.90955, 8.18089, 0.587608, 0.695726, 1.184, 
203.746, 4.8, 5.8, 3.80062, 6.04985, 6.04985, -3.02683e-23, 6.90955, 8.18089, 0.587607, 0.695726, 1.184, 
204.649, 4.8, 5.8, 3.80062, 6.04985, 6.04985, 1.22881e-24, 6.90955, 8.18089, 0.587607, 0.695726, 1.184, 
205.552, 4.8, 5.8, 3.80062, 6.04985, 6.04985, 4.4648e-23, 6.90955, 8.18089, 0.587607, 0.695726, 1.184, 
206.455, 4.8, 5.8, 3.80062, 6.04985, 6.04985, 1.01288e-22, 6.90955, 8.18089, 0.587607, 0.695726, 1.184, 
207.358, 4.8, 5.8, 3.80062, 6.04985, 6.04985, 1.33242e-22, 6.90955, 8.18089, 0.587607, 0.695726, 1.184, 
208.261, 4.8, 5.8, 3.80062, 6.04985, 6.04985, 1.18291e-22, 6.90955, 8.18089, 0.587607, 0.695726, 1.184, 
209.164, 4.8, 5.8, 3.80062, 6.04985, 6.04985, 1.02235e-22, 6.90955, 8.18089, 0.587607, 0.695726, 1.184, 
210.067, 4.8, 5.8, 3.80062, 6.04985, 6.04985, 8.54362e-23, 6.90955, 8.18089, 0.587607, 0.695726, 1.184, 
210.97, 4.8, 5.8, 3.80062, 6.04985, 6.04985, 6.82542e-23, 6.90955, 8.18089, 0.587607, 0.695726, 1.184, 
211.873, 4.8, 5.8, 3.80062, 6.04985, 6.04985, 5.10506e-23, 6.90955, 8.18089, 0.587607, 0.695726, 1.184, 
212.776, 4.8, 5.8, 3.80062, 6.04985, 6.04985, 3.41862e-23, 6.90955, 8.18089, 0.587607, 0.695726, 1.184, 
213.679, 4.8, 5.8, 3.80062, 6.04985, 6.04985, 1.8022e-23, 6.90955, 8.18089, 0.587607, 0.695726, 1.184, 
214.582, 4.8, 5.8, 3.80062, 6.04985, 6.04985, 2.91898e-24, 6.90955, 8.18089, 0.587607, 0.695726, 1.184, 
215.485, 4.8, 5.8, 3.80062, 6.04985, 6.04985, -1.0762e-23, 6.90955, 8.18089, 0.587607, 0.695726, 1.184, 
216.388, 4.8, 5.8, 3.80062, 6.04985, 6.04985, -2.266e-23, 6.90955, 8.18089, 0.587607, 0.695726, 1.184, 
217.291, 4.8, 5.8, 3.80062, 6.04985, 6.04985, -3.2414e-23, 6.90955, 8.18089, 0.587607, 0.695726, 1.184, 
218.194, 4.8, 5.8, 3.80062, 6.04985, 6.04985, -3.96632e-23, 6.90955, 8.18089, 0.587607, 0.695726, 1.184, 
219.097, 4.8, 5.8, 3.80062, 6.04985, 6.04985, -4.40465e-23, 6.90955, 8.18089, 0.587607, 0.695726, 1.184, 
220, 4.8, 5.8, 3.80062, 6.04985, 6.04985, -4.5203e-23, 6.90955, 8.18089, 0.587607, 0.695726, 1.184, 
